"PA","ID","bp"
1,1191,0.525714285714286
1,1192,0.78625
1,1193,0.588636363636364
1,1194,0.662727272727273
1,1195,0.724347826086957
1,1196,0.667272727272727
1,1197,0.7125
1,1198,0.806363636363636
1,1199,0.59
1,1200,0.792916666666667
1,1201,0.745
1,1202,0.406363636363636
1,1203,0.641363636363636
1,1204,0.19304347826087
1,1205,0.450909090909091
1,1206,0.570434782608696
1,1207,0.766363636363636
1,1208,0.850909090909091
1,1209,0.802727272727273
1,1210,0.577727272727273
1,1211,0.734090909090909
1,1212,0.315714285714286
1,1213,0.589523809523809
1,1214,0.652272727272727
1,1215,0.764782608695652
1,1216,0.779130434782609
1,1217,0.628181818181818
1,1218,0.789565217391304
1,1219,0.573809523809524
1,1220,0.776521739130435
1,1221,0.722083333333333
1,1222,0.498333333333333
1,1223,0.765
1,1224,0.86
1,1225,0.41875
1,1226,0.721666666666667
1,1227,0.611818181818182
1,1228,0.435454545454545
1,1229,0.694545454545455
1,1230,0.627272727272727
1,1231,0.628260869565217
1,1232,0.703333333333333
1,1233,0.418181818181818
1,1234,0.648095238095238
1,1235,0.682272727272727
1,1236,0.389130434782609
1,1237,0.445909090909091
1,1238,0.594545454545455
1,1239,0.753913043478261
1,1240,0.541304347826087
1,1241,0.662727272727273
1,1242,0.825909090909091
1,1243,0.710833333333333
1,1244,0.594090909090909
1,1245,0.630909090909091
1,1246,0.87
1,1247,0.350952380952381
1,1248,0.798636363636364
1,1249,0.830416666666667
1,1250,0.537727272727273
1,1251,0.743636363636364
1,1252,0.760952380952381
1,1253,0.468636363636364
1,1254,0.474545454545455
1,1255,0.643181818181818
1,1256,0.577826086956522
1,1257,0.563636363636364
1,1258,0.395
1,1259,0.6
1,1260,0.836086956521739
1,1261,0.674545454545455
1,1262,0.722272727272727
1,1263,0.856363636363636
1,1264,0.625
1,1265,0.68
1,1266,0.355652173913044
1,1267,0.605
1,1268,0.324782608695652
1,1269,0.583636363636364
1,1270,0.695909090909091
1,1271,0.421363636363636
1,1272,0.759545454545455
1,1273,0.842916666666667
1,1274,0.709545454545455
1,1275,0.626086956521739
1,1276,0.827272727272727
1,1277,0.339583333333333
1,1278,0.68125
1,1279,0.624545454545455
1,1280,0.560833333333333
1,1281,0.441818181818182
1,1282,0.832272727272727
1,1283,0.468333333333333
1,1284,0.897619047619048
1,1285,0.713636363636364
1,1286,0.638333333333333
1,1287,0.815909090909091
1,1288,0.485909090909091
1,1289,0.734090909090909
1,1290,0.672727272727273
1,1291,0.825217391304348
1,1292,0.460909090909091
1,1293,0.464545454545455
1,1294,0.509090909090909
1,1295,0.457272727272727
1,1296,0.678095238095238
1,1297,0.624090909090909
1,1298,0.873636363636364
1,1299,0.730434782608696
1,1300,0.770434782608696
1,1301,0.87
1,1302,0.406086956521739
1,1303,0.76375
1,1304,0.633181818181818
1,1305,0.645
1,1306,0.613181818181818
1,1307,0.729545454545455
1,1308,0.641739130434783
1,1309,0.610454545454545
1,1310,0.616086956521739
1,1311,0.359090909090909
1,1312,0.612727272727273
1,1313,0.5185
1,1314,0.541428571428571
1,1315,0.61
1,1316,0.72
1,1317,0.528181818181818
1,1318,0.782727272727273
1,1319,0.848636363636364
1,1320,0.872272727272727
1,1321,0.783636363636364
1,1322,0.623636363636364
1,1323,0.660869565217391
1,1324,0.7675
1,1325,0.844545454545455
1,1326,0.461818181818182
1,1327,0.498260869565217
1,1328,0.769565217391304
1,1329,0.566363636363636
1,1330,0.81
1,1331,0.652380952380952
1,1332,0.53125
1,1333,0.615
1,1334,0.642380952380952
1,1335,0.494090909090909
1,1336,0.744782608695652
1,1337,0.736086956521739
1,1338,0.820454545454545
1,1339,0.505
1,1340,0.626521739130435
1,1341,0.539583333333333
1,1342,0.558260869565217
1,1343,0.566363636363636
1,1344,0.651363636363636
1,1345,0.345454545454545
1,1346,0.693333333333333
1,1347,0.781818181818182
1,1348,0.546363636363636
1,1349,0.700869565217391
1,1350,0.742857142857143
1,1351,0.499047619047619
1,1352,0.424761904761905
1,1353,0.566818181818182
1,1354,0.799166666666667
1,1355,0.885909090909091
1,1356,0.742727272727273
1,1357,0.610909090909091
1,1358,0.629090909090909
1,1359,0.278695652173913
1,1360,0.89
1,1361,0.973636363636364
1,1362,0.789090909090909
1,1363,0.671666666666667
1,1364,0.841666666666667
1,1365,0.790909090909091
1,1366,0.585
1,1367,0.670952380952381
1,1368,0.547391304347826
1,1369,0.492727272727273
1,1370,0.432916666666667
1,1371,0.717619047619048
1,1372,0.650833333333333
1,1373,0.589130434782609
1,1374,0.67
1,1375,0.774782608695652
1,1376,0.575909090909091
1,1377,0.315454545454545
1,1378,0.870909090909091
1,1379,0.615454545454545
1,1380,0.65
1,1381,0.520434782608696
1,1382,0.569545454545455
1,1383,0.757727272727273
1,1384,0.684285714285714
1,1385,0.645217391304348
1,1386,0.536666666666667
1,1387,0.424545454545455
1,1388,0.600909090909091
1,1389,0.610454545454545
1,1390,0.579565217391304
1,1391,0.727916666666667
1,1392,0.799047619047619
1,1393,0.658571428571429
1,1394,0.72875
1,1395,0.350434782608696
1,1396,0.606363636363636
1,1397,0.655416666666667
1,1398,0.570454545454545
1,1399,0.915416666666667
1,1400,0.726363636363636
1,1401,0.532173913043478
1,1402,0.800909090909091
1,1403,0.6675
1,1404,0.595416666666667
1,1405,0.370909090909091
1,1406,0.632857142857143
1,1407,0.620909090909091
1,1408,0.657727272727273
1,1409,0.702380952380952
1,1410,0.810833333333333
1,1411,0.800909090909091
1,1412,0.776818181818182
1,1413,0.698333333333333
1,1414,0.636190476190476
1,1415,0.715
1,1416,0.792173913043478
1,1417,0.565416666666667
1,1418,0.575909090909091
1,1419,0.811739130434783
1,1420,0.722272727272727
1,1421,0.754545454545455
1,1422,0.51125
1,1423,0.453181818181818
1,1424,0.95875
1,1425,0.676818181818182
1,1426,0.715238095238095
1,1427,0.577826086956522
1,1428,0.668571428571429
1,1429,0.365909090909091
1,1430,0.606818181818182
1,1431,0.750434782608696
1,1432,0.579090909090909
1,1433,0.8225
1,1434,0.625714285714286
1,1435,0.590434782608696
1,1436,0.556818181818182
1,1437,0.599545454545455
1,1438,0.627142857142857
1,1439,0.700869565217391
1,1440,0.587142857142857
1,1441,0.785416666666667
1,1442,0.527391304347826
1,1443,0.558181818181818
1,1444,0.613636363636364
1,1445,0.723181818181818
1,1446,0.772083333333333
1,1447,0.579090909090909
1,1448,0.743636363636364
1,1449,0.54304347826087
1,1450,0.717272727272727
1,1451,0.704285714285714
1,1452,0.860869565217391
1,1453,0.78304347826087
1,1454,0.744782608695652
1,1455,0.492083333333333
1,1456,0.495217391304348
1,1457,0.575454545454545
1,1458,0.869090909090909
1,1459,0.677142857142857
1,1460,0.350454545454545
1,1461,0.704090909090909
1,1462,0.814545454545455
1,1463,0.708260869565217
1,1464,0.618095238095238
1,1465,0.642857142857143
1,1466,0.774545454545455
1,1467,0.474583333333333
1,1468,0.820909090909091
1,1469,0.654545454545455
1,1470,0.532857142857143
1,1471,0.509090909090909
1,1472,0.362727272727273
1,1473,0.68
1,1474,0.857826086956522
1,1475,0.512272727272727
1,1476,0.623809523809524
1,1477,0.860909090909091
1,1478,0.774583333333333
1,1479,0.477727272727273
1,1480,0.533333333333333
1,1481,0.383181818181818
1,1482,0.707272727272727
1,1483,0.582916666666667
1,1484,0.540909090909091
1,1485,0.634583333333333
1,1486,0.603478260869565
1,1487,0.56304347826087
1,1488,0.707727272727273
1,1489,0.654090909090909
1,1490,0.685454545454545
1,1491,0.364090909090909
1,1492,0.931666666666667
1,1493,0.7525
1,1494,0.64
1,1495,0.682916666666667
1,1496,0.674090909090909
1,1497,0.783181818181818
1,1498,0.518333333333333
1,1499,0.654347826086957
1,1500,0.571818181818182
1,1501,0.794545454545455
1,1502,0.866666666666667
1,1503,0.769090909090909
1,1504,0.451363636363636
1,1505,0.734583333333333
1,1506,0.335909090909091
1,1507,0.610454545454545
1,1508,0.491363636363636
1,1509,0.708695652173913
1,1510,0.551428571428571
1,1511,0.980454545454545
1,1512,0.813181818181818
1,1513,0.566818181818182
1,1514,0.652173913043478
1,1515,0.69304347826087
1,1516,0.475833333333333
1,1517,0.643181818181818
1,1518,0.742272727272727
1,1519,0.643636363636364
1,1520,0.698333333333333
1,1521,0.21
1,1522,0.638181818181818
1,1523,0.651363636363636
1,1524,0.611818181818182
1,1525,0.581818181818182
1,1526,0.730833333333333
1,1527,0.687727272727273
1,1528,0.679523809523809
1,1529,0.704347826086957
1,1530,0.355217391304348
1,1531,0.838181818181818
1,1532,0.612272727272727
1,1533,0.236818181818182
1,1534,0.71695652173913
1,1535,0.727916666666667
1,1536,0.669090909090909
1,1537,0.747727272727273
1,1538,0.645
1,1539,0.379545454545455
1,1540,0.420476190476191
1,1541,0.523333333333333
1,1542,0.834090909090909
1,1543,0.828095238095238
1,1544,0.543809523809524
1,1545,0.757142857142857
1,1546,0.465454545454545
1,1547,0.715909090909091
1,1548,0.794545454545455
1,1549,0.762272727272727
1,1550,0.624090909090909
1,1551,0.838181818181818
1,1552,0.594090909090909
1,1553,0.542916666666667
1,1554,0.625833333333333
1,1555,0.637272727272727
1,1556,0.60875
1,1557,0.655
1,1558,0.644583333333333
1,1559,0.733809523809524
1,1560,0.673181818181818
1,1561,0.667391304347826
1,1562,0.558571428571429
1,1563,0.325
1,1564,0.714782608695652
1,1565,0.587727272727273
1,1566,0.615714285714286
1,1567,0.865454545454545
1,1568,0.620869565217391
1,1569,0.595909090909091
1,1570,0.483636363636364
1,1571,0.828571428571429
1,1572,0.765833333333333
1,1573,0.63375
1,1574,0.605
1,1575,0.550454545454545
1,1576,0.548636363636364
1,1577,0.748636363636364
1,1578,0.710909090909091
1,1579,0.535454545454545
1,1580,0.780833333333333
1,1581,0.625
1,1582,0.718571428571429
1,1583,0.729047619047619
1,1584,0.655714285714286
1,1585,0.766363636363636
1,1586,0.847142857142857
1,1587,0.566521739130435
1,1588,0.882727272727273
1,1589,0.59375
1,1590,0.546666666666667
1,1591,0.680454545454545
1,1592,0.665454545454545
1,1593,0.581818181818182
1,1594,0.477272727272727
1,1595,0.679565217391304
1,1596,0.890454545454545
1,1597,0.703636363636364
1,1598,0.836190476190476
1,1599,0.543636363636364
1,1600,0.861304347826087
1,1601,0.695454545454545
1,1602,0.62
1,1603,0.582272727272727
1,1604,0.616363636363636
1,1605,0.998181818181818
1,1606,0.749545454545455
1,1607,0.421304347826087
1,1608,0.800434782608696
1,1609,0.756818181818182
1,1610,0.592272727272727
1,1611,0.537826086956522
1,1612,0.295217391304348
1,1613,0.522083333333333
1,1614,0.746818181818182
1,1615,0.747916666666667
1,1616,0.622272727272727
1,1617,0.568333333333333
1,1618,0.692272727272727
1,1619,0.852272727272727
1,1620,0.6675
1,1621,0.736363636363636
1,1622,0.792857142857143
1,1623,0.59
1,1624,0.786086956521739
1,1625,0.438
1,1626,0.743181818181818
1,1627,0.606
1,1628,0.645833333333333
1,1629,0.883333333333333
1,1630,0.421304347826087
1,1631,0.634285714285714
1,1632,0.374545454545455
1,1633,0.480416666666667
1,1634,0.855833333333333
1,1635,0.576818181818182
1,1636,0.81125
1,1637,0.78875
1,1638,0.761904761904762
1,1639,0.740909090909091
1,1640,0.502272727272727
1,1641,0.710833333333333
1,1642,0.396666666666667
1,1643,0.275714285714286
1,1644,0.603181818181818
1,1645,0.691739130434783
1,1646,0.634090909090909
1,1647,0.415
1,1648,0.65625
1,1649,0.596666666666667
1,1650,0.824583333333333
1,1651,0.543478260869565
1,1652,0.513333333333333
1,1653,0.689090909090909
1,1654,0.795416666666667
1,1655,0.516818181818182
1,1656,0.678181818181818
1,1657,0.617727272727273
1,1658,0.724090909090909
1,1659,0.484090909090909
1,1660,0.703913043478261
1,1661,0.735909090909091
1,1662,0.777727272727273
1,1663,0.772173913043478
1,1664,0.599545454545455
1,1665,0.456363636363636
1,1666,0.693636363636364
1,1667,0.537727272727273
1,1668,0.669545454545455
1,1669,0.601363636363636
1,1670,0.801739130434783
1,1671,0.432380952380952
1,1672,0.702272727272727
1,1673,0.655714285714286
1,1674,0.653809523809524
1,1675,0.639545454545455
1,1676,0.607272727272727
1,1677,0.621739130434783
1,1678,0.6225
1,1679,0.760416666666667
1,1680,0.578636363636364
1,1681,0.643913043478261
1,1682,0.536086956521739
1,1683,0.640909090909091
1,1684,0.526666666666667
1,1685,0.533636363636364
1,1686,0.751904761904762
1,1687,0.747727272727273
1,1688,0.592727272727273
1,1689,0.561818181818182
1,1690,0.758095238095238
1,1691,0.562272727272727
1,1692,0.673636363636364
1,1693,0.656363636363636
1,1694,0.382727272727273
1,1695,0.434090909090909
1,1696,0.769545454545455
1,1697,0.734545454545455
1,1698,0.709583333333333
1,1699,0.441363636363636
1,1700,0.886666666666667
1,1701,0.780869565217391
1,1702,0.825714285714286
1,1703,0.693809523809524
1,1704,0.637619047619048
1,1705,0.607083333333333
1,1706,0.607826086956522
1,1707,0.742272727272727
1,1708,0.277272727272727
1,1709,0.607272727272727
1,1710,0.888260869565217
1,1711,0.579545454545455
1,1712,0.641363636363636
1,1713,0.427083333333333
1,1714,0.673809523809524
1,1715,0.433181818181818
1,1716,0.73
1,1717,0.687727272727273
1,1718,0.708571428571429
1,1719,0.35875
1,1720,0.749545454545455
1,1721,0.563181818181818
1,1722,0.897727272727273
1,1723,0.7125
1,1724,0.66125
1,1725,0.606521739130435
1,1726,0.719583333333333
1,1727,0.705909090909091
1,1728,0.440909090909091
1,1729,0.626818181818182
1,1730,0.627727272727273
1,1731,0.107272727272727
1,1732,0.711739130434783
1,1733,0.544347826086956
1,1734,0.641363636363636
1,1735,0.811818181818182
1,1736,0.719130434782609
1,1737,0.882272727272727
1,1738,0.574090909090909
1,1739,0.698636363636364
1,1740,0.6625
1,1741,0.673333333333333
1,1742,0.833636363636364
1,1743,0.657619047619048
1,1744,0.8
1,1745,0.631739130434783
1,1746,0.401363636363636
1,1747,0.824583333333333
1,1748,0.831818181818182
1,1749,0.564090909090909
1,1750,0.690416666666667
1,1751,0.496190476190476
1,1752,0.650952380952381
1,1753,0.762608695652174
1,1754,0.497916666666667
1,1755,0.41
1,1756,0.574545454545455
1,1757,0.455454545454545
1,1758,0.864782608695652
1,1759,0.667272727272727
1,1760,0.587142857142857
1,1761,0.872173913043478
1,1762,0.666666666666667
1,1763,0.424583333333333
1,1764,0.360833333333333
1,1765,0.712083333333333
1,1766,0.62
1,1767,0.276363636363636
1,1768,0.769545454545455
1,1769,0.823636363636364
1,1770,0.777272727272727
1,1771,0.644583333333333
1,1772,0.613181818181818
1,1773,0.378695652173913
1,1774,0.780909090909091
1,1775,0.632727272727273
1,1776,0.651363636363636
1,1777,0.826363636363636
1,1778,0.321818181818182
1,1779,0.581904761904762
1,1780,0.770454545454545
1,1781,0.739583333333333
1,1782,0.69
1,1783,0.580869565217391
1,1784,0.71
1,1785,0.209090909090909
1,1786,0.630434782608696
1,1787,0.696363636363636
1,1788,0.954090909090909
1,1789,0.811363636363636
1,1790,0.632727272727273
1,1791,0.59
1,1792,0.697272727272727
1,1793,0.441363636363636
1,1794,0.593181818181818
1,1795,0.584166666666667
1,1796,0.555
1,1797,0.645454545454545
1,1798,0.297619047619048
1,1799,0.687142857142857
1,1800,0.747272727272727
1,1801,0.575454545454545
1,1802,0.714347826086957
1,1803,0.758333333333333
1,1804,0.5425
1,1805,0.542857142857143
1,1806,0.647727272727273
1,1807,0.816190476190476
1,1808,0.879545454545455
1,1809,0.657272727272727
1,1810,0.470434782608696
1,1811,0.669565217391304
1,1812,0.667083333333333
1,1813,0.717391304347826
1,1814,0.50304347826087
1,1815,0.659090909090909
1,1816,0.507727272727273
1,1817,0.599545454545455
1,1818,0.684761904761905
1,1819,0.751363636363636
1,1820,0.500454545454545
1,1821,0.778095238095238
1,1822,0.83304347826087
1,1823,0.603636363636364
1,1824,0.649583333333333
1,1825,0.704545454545455
1,1826,0.674545454545455
1,1827,0.622727272727273
1,1828,0.715
1,1829,0.869545454545455
1,1830,0.422727272727273
1,1831,0.711363636363636
1,1832,0.69695652173913
1,1833,0.529545454545455
1,1834,0.337916666666667
1,1835,0.589545454545455
1,1836,0.525
1,1837,0.674761904761905
1,1838,0.767727272727273
1,1839,0.870454545454545
1,1840,0.660909090909091
1,1841,0.667727272727273
1,1842,0.616363636363636
1,1843,0.637083333333333
1,1844,0.626363636363636
1,1845,0.852173913043478
1,1846,0.695652173913043
1,1847,0.778695652173913
1,1848,0.510454545454545
1,1849,0.455
1,1850,0.486818181818182
1,1851,0.695833333333333
1,1852,0.754285714285714
1,1853,0.719523809523809
1,1854,0.500952380952381
1,1855,0.744090909090909
1,1856,0.534545454545455
1,1857,0.718571428571429
1,1858,0.698636363636364
1,1859,0.667272727272727
1,1860,0.55304347826087
1,1861,0.814545454545455
1,1862,0.647619047619048
1,1863,0.474782608695652
1,1864,0.539565217391304
1,1865,0.772608695652174
1,1866,0.508333333333333
1,1867,0.615
1,1868,0.478636363636364
1,1869,0.8375
1,1870,0.466818181818182
1,1871,0.510434782608696
1,1872,0.798333333333333
1,1873,0.819545454545455
1,1874,0.566818181818182
1,1875,0.625909090909091
1,1876,0.775652173913043
1,1877,0.54875
1,1878,0.648636363636364
1,1879,0.732272727272727
1,1880,0.781304347826087
1,1881,0.624166666666667
1,1882,0.801739130434783
1,1883,0.685
1,1884,0.594583333333333
1,1885,0.648260869565217
1,1886,0.429166666666667
1,1887,0.726363636363636
1,1888,0.553181818181818
1,1889,0.764545454545455
1,1890,0.504583333333333
1,1891,0.667391304347826
1,1892,0.737272727272727
1,1893,0.365909090909091
1,1894,0.699166666666667
1,1895,0.614347826086956
1,1896,0.463333333333333
1,1897,0.5325
1,1898,0.85
1,1899,0.566363636363636
1,1900,0.425909090909091
1,1901,0.623636363636364
1,1902,0.772727272727273
1,1903,0.623636363636364
1,1904,0.561818181818182
1,1905,0.667727272727273
1,1906,0.414090909090909
1,1907,0.696363636363636
1,1908,0.499545454545455
1,1909,0.334285714285714
1,1910,0.780416666666667
1,1911,0.827619047619048
1,1912,0.634545454545455
1,1913,0.991304347826087
1,1914,0.589130434782609
1,1915,0.655714285714286
1,1916,0.253636363636364
1,1917,0.887272727272727
1,1918,0.706190476190476
1,1919,0.315909090909091
1,1920,0.598181818181818
1,1921,0.497272727272727
1,1922,0.655714285714286
1,1923,0.661666666666667
1,1924,0.720476190476191
1,1925,0.669545454545455
1,1926,0.711666666666667
1,1927,0.684782608695652
1,1928,0.885
1,1929,0.642727272727273
1,1930,0.671363636363636
1,1931,0.687727272727273
1,1932,0.525
1,1933,0.745714285714286
1,1934,0.672608695652174
1,1935,0.669130434782609
1,1936,0.454545454545455
1,1937,0.713333333333333
1,1938,0.475909090909091
1,1939,0.843636363636364
1,1940,0.590454545454545
1,1941,0.705
1,1942,0.560416666666667
1,1943,0.945
1,1944,0.712380952380952
1,1945,0.591818181818182
1,1946,0.652173913043478
1,1947,0.750869565217391
1,1948,0.441363636363636
1,1949,0.642173913043478
1,1950,0.603913043478261
1,1951,0.567727272727273
1,1952,0.827826086956522
1,1953,0.762916666666667
1,1954,0.539565217391304
1,1955,0.628181818181818
1,1956,0.756190476190476
1,1957,0.549545454545455
1,1958,0.782272727272727
1,1959,0.598181818181818
1,1960,0.703913043478261
1,1961,0.641818181818182
1,1962,0.485
1,1963,0.643181818181818
1,1964,0.675416666666667
1,1965,0.825652173913043
1,1966,0.756363636363636
1,1967,0.636818181818182
1,1968,0.791666666666667
1,1969,0.668636363636364
1,1970,0.792380952380952
1,1971,0.488260869565217
1,1972,0.582173913043478
1,1973,0.617727272727273
1,1974,0.690909090909091
1,1975,0.6105
1,1976,0.607272727272727
1,1977,0.554545454545455
1,1978,0.527272727272727
1,1979,0.717272727272727
1,1980,0.804545454545455
1,1981,0.529090909090909
1,1982,0.57
1,1983,0.516818181818182
1,1984,0.642727272727273
1,1985,0.435714285714286
1,1986,0.378571428571429
1,1987,0.603478260869565
1,1988,0.778260869565217
1,1989,0.624090909090909
1,1990,0.529090909090909
1,1991,0.670833333333333
1,1992,0.725
1,1993,0.752916666666667
1,1994,0.744090909090909
1,1995,0.496666666666667
1,1996,0.42
1,1997,0.626818181818182
1,1998,0.540434782608696
1,1999,0.826521739130435
1,2000,0.565454545454545
1,2001,0.869047619047619
1,2002,0.611904761904762
1,2003,0.835652173913043
1,2004,0.794090909090909
1,2005,0.682272727272727
1,2006,0.356363636363636
1,2007,0.823636363636364
1,2008,0.675454545454545
1,2009,0.657083333333333
1,2010,0.799545454545455
1,2011,0.482083333333333
1,2012,0.777391304347826
1,2013,0.7
1,2014,0.632727272727273
1,2015,0.59875
1,2016,0.675909090909091
1,2017,0.748260869565217
1,2018,0.611428571428571
1,2019,0.592380952380952
1,2020,0.618095238095238
1,2021,0.85
1,2022,0.693181818181818
1,2023,0.681304347826087
1,2024,0.513181818181818
1,2025,0.557727272727273
1,2026,0.919166666666667
1,2027,0.755
1,2028,0.870454545454545
1,2029,0.679047619047619
1,2030,0.662727272727273
1,2031,0.856666666666667
1,2032,0.631904761904762
1,2033,0.636363636363636
1,2034,0.466363636363636
1,2035,0.503636363636364
1,2036,0.727727272727273
1,2037,0.605
1,2038,0.457727272727273
1,2039,0.791666666666667
1,2040,0.64125
1,2041,0.672380952380952
1,2042,0.690909090909091
1,2043,0.7
1,2044,0.729090909090909
1,2045,0.570833333333333
1,2046,0.343478260869565
1,2047,0.970454545454545
1,2048,0.71875
1,2049,0.805
1,2050,0.637619047619048
1,2051,0.676666666666667
1,2052,0.740416666666667
1,2053,0.59125
1,2054,0.348636363636364
1,2055,0.508333333333333
1,2056,0.885833333333333
1,2057,0.535
1,2058,0.737916666666667
1,2059,0.547083333333333
1,2060,0.769090909090909
1,2061,0.466363636363636
1,2062,0.601739130434783
1,2063,0.826666666666667
1,2064,0.443181818181818
1,2065,0.719166666666667
1,2066,0.670869565217391
1,2067,0.840909090909091
1,2068,0.710909090909091
1,2069,0.489583333333333
1,2070,0.575238095238095
1,2071,0.505909090909091
1,2072,0.87
1,2073,0.461428571428571
1,2074,0.573478260869565
1,2075,0.636363636363636
1,2076,0.660454545454545
1,2077,0.8325
1,2078,0.624545454545455
1,2079,0.8875
1,2080,0.472857142857143
1,2081,0.640454545454545
1,2082,0.771363636363636
1,2083,0.463636363636364
1,2084,0.567727272727273
1,2085,0.611666666666667
1,2086,0.743181818181818
1,2087,0.506363636363636
1,2088,0.579545454545455
1,2089,0.993809523809524
1,2090,0.685652173913043
1,2091,0.597619047619048
1,2092,0.593636363636364
1,2093,0.571304347826087
1,2094,0.575
1,2095,0.792608695652174
1,2096,0.5425
1,2097,0.591739130434783
1,2098,0.671818181818182
1,2099,0.711818181818182
1,2100,0.6825
1,2101,0.578260869565217
1,2102,0.822272727272727
1,2103,0.681818181818182
1,2104,0.901363636363636
1,2105,0.108260869565217
1,2106,0.530454545454545
1,2107,0.704545454545455
1,2108,0.98
1,2109,0.606521739130435
1,2110,0.587727272727273
1,2111,0.532380952380952
1,2112,0.537916666666667
1,2113,0.758695652173913
1,2114,0.845
1,2115,0.665
1,2116,0.629583333333333
1,2117,0.728181818181818
1,2118,0.674347826086957
1,2119,0.640909090909091
1,2120,0.699565217391304
1,2121,0.746521739130435
1,2122,0.224782608695652
1,2123,0.825909090909091
1,2124,0.625909090909091
1,2125,0.559090909090909
1,2126,0.815652173913043
1,2127,0.399090909090909
1,2128,0.654090909090909
1,2129,0.48
1,2130,0.453181818181818
1,2131,0.559565217391304
1,2132,0.708181818181818
1,2133,0.729130434782609
1,2134,0.81375
1,2135,0.48
1,2136,0.505714285714286
1,2137,0.512272727272727
1,2138,0.62
1,2139,0.813478260869565
1,2140,0.863478260869565
1,2141,0.6
1,2142,0.810476190476191
1,2143,0.839166666666667
1,2144,0.862727272727273
1,2145,0.498571428571429
1,2146,0.975
1,2147,0.716818181818182
1,2148,0.707391304347826
1,2149,0.546363636363636
1,2150,0.54125
1,2151,0.650454545454545
1,2152,0.773181818181818
1,2153,0.644166666666667
1,2154,0.692727272727273
1,2155,0.675217391304348
1,2156,0.853913043478261
1,2157,0.788695652173913
1,2158,0.648181818181818
1,2159,0.560434782608696
1,2160,0.491304347826087
1,2161,0.727727272727273
1,2162,0.881666666666667
1,2163,0.772727272727273
1,2164,0.479545454545455
1,2165,0.613636363636364
1,2166,0.761363636363636
1,2167,0.510434782608696
1,2168,0.674761904761905
1,2169,0.557727272727273
1,2170,0.861818181818182
1,2171,0.630434782608696
1,2172,0.7895
1,2173,0.705652173913043
1,2174,0.653181818181818
1,2175,0.505
1,2176,0.687142857142857
1,2177,0.770454545454545
1,2178,0.855454545454545
1,2179,0.592857142857143
1,2180,0.49
1,2181,0.545217391304348
1,2182,0.57
1,2183,0.619583333333333
1,2184,0.621363636363636
1,2185,0.529545454545455
1,2186,0.765909090909091
1,2187,0.668636363636364
1,2188,0.816363636363636
1,2189,0.62304347826087
1,2190,0.828181818181818
1,2191,0.790909090909091
1,2192,0.812272727272727
1,2193,0.564285714285714
1,2194,0.755217391304348
1,2195,0.742857142857143
1,2196,0.599545454545455
1,2197,0.712380952380952
1,2198,0.517391304347826
1,2199,0.77695652173913
1,2200,0.640909090909091
1,2201,0.606666666666667
1,2202,0.745714285714286
1,2203,0.747391304347826
1,2204,0.68875
1,2205,0.505909090909091
1,2206,0.64
1,2207,0.711666666666667
1,2208,0.59
1,2209,0.63875
1,2210,0.546818181818182
1,2211,0.608181818181818
1,2212,0.368181818181818
1,2213,0.574545454545455
1,2214,0.504090909090909
1,2215,0.754545454545455
1,2216,0.541363636363636
1,2217,0.265217391304348
1,2218,0.560434782608696
1,2219,0.455833333333333
1,2220,0.611904761904762
1,2221,0.596363636363636
1,2222,0.454285714285714
1,2223,0.806190476190476
1,2224,0.556363636363636
1,2225,0.585416666666667
1,2226,0.645454545454545
1,2227,0.84695652173913
1,2228,0.51875
1,2229,0.555714285714286
1,2230,0.560454545454545
1,2231,0.738695652173913
1,2232,0.75375
1,2233,0.812727272727273
1,2234,0.668636363636364
1,2235,0.633809523809524
1,2236,0.740434782608696
1,2237,0.657391304347826
1,2238,0.650909090909091
1,2239,0.735909090909091
1,2240,0.619047619047619
1,2241,0.817272727272727
1,2242,0.711363636363636
1,2243,0.881363636363636
1,2244,0.770454545454545
1,2245,0.935454545454545
1,2246,0.871304347826087
1,2247,0.676521739130435
1,2248,0.779166666666667
1,2249,0.672272727272727
1,2250,0.411304347826087
1,2251,0.491363636363636
1,2252,0.698636363636364
1,2253,0.717727272727273
1,2254,0.665909090909091
1,2255,0.608181818181818
1,2256,0.710909090909091
1,2257,0.689565217391304
1,2258,0.532727272727273
1,2259,0.724347826086957
1,2260,0.61
1,2261,0.711363636363636
1,2262,0.738181818181818
1,2263,0.69
1,2264,0.740869565217391
1,2265,0.981428571428571
1,2266,0.693636363636364
1,2267,0.719047619047619
1,2268,0.722727272727273
1,2269,0.537391304347826
1,2270,0.600909090909091
1,2271,0.69
1,2272,0.419047619047619
1,2273,0.598181818181818
1,2274,0.639090909090909
1,2275,0.831818181818182
1,2276,0.725909090909091
1,2277,0.243181818181818
1,2278,0.685454545454545
1,2279,0.560869565217391
1,2280,0.756818181818182
1,2281,0.79695652173913
1,2282,0.825454545454545
1,2283,0.554583333333333
1,2284,0.592857142857143
1,2285,0.379565217391304
1,2286,0.615
1,2287,0.613636363636364
1,2288,0.780909090909091
1,2289,0.760909090909091
1,2290,0.447142857142857
1,2291,0.751818181818182
1,2292,0.598695652173913
1,2293,0.68
1,2294,0.640952380952381
1,2295,0.929545454545455
1,2296,0.668181818181818
1,2297,0.343478260869565
1,2298,0.56695652173913
1,2299,0.736818181818182
1,2300,0.762272727272727
1,2301,0.900833333333333
1,2302,0.725454545454545
