"PA","ID","AHM","bFFP","CMD","DD_0","DD_18","DD18","DD5","eFFP","EMT","Eref","EXT","FFP","MAP","MAR","MAT","MCMT","MSP","MWMT","NFFD","PAS","PPT_sm","PPT_wt","RH","SHM","Tave_sm","Tave_wt","TD","elev","slope","aspect.cos","aspect.sin","hli","awc_mean_0_5","bd_mean_0_5","clay_mean_0_5","om_mean_0_5","ph_mean_0_5","sand_mean_0_5","silt_mean_0_5","wind","srad"
1,11,41.5206832885742,130,528.206848144531,478.206817626953,3763.63989257812,432.867370605469,2479.64111328125,272,-35.5999984741211,949.793151855469,41.9000015258789,142,452.793182373047,13.6074190139771,8.80000019073486,-3.79999995231628,294.980651855469,23.7000007629395,182,31,179,31.7189884185791,51,80.3093566894531,21.7074184417725,-3.40000009536743,27.5,1034.75378417969,0.0760133489966393,0.846095740795135,0.533030986785889,0.654752969741821,0.183184653520584,1.36252105236053,16.5348796844482,2.17050933837891,7.21591901779175,36.5859336853027,43.7922058105469,4.47499990463257,14923.1181640625
1,12,41.4882736206055,130,528.218017578125,478.080139160156,3762.939453125,432.954345703125,2480.17504882812,272,-35.5999984741211,949.954345703125,41.9000015258789,142,453.117279052734,13.6300849914551,8.80000019073486,-3.79999995231628,294.965515136719,23.7000007629395,182.266372680664,31,178.965515136719,31.9198741912842,51,80.2837066650391,21.7034492492676,-3.40000009536743,27.5,1030.99768066406,0.0624149441719055,-0.95544445514679,0.295170873403549,0.749618768692017,0.180110797286034,1.37608921527863,15.1186752319336,1.73668944835663,7.21681451797485,40.472770690918,41.4099273681641,4.47712516784668,14917.5029296875
1,13,41.5199584960938,130,529.230773925781,478.095855712891,3762.54028320312,433.187866210938,2480.83935546875,272,-35.5999984741211,950.187866210938,41.9000015258789,142,452.800415039062,13.6747436523438,8.80000019073486,-3.79999995231628,294.716278076172,23.7000007629395,182.463714599609,31,178.716278076172,31.9041309356689,51,80.3387451171875,21.7283725738525,-3.40000009536743,27.5,1028.25085449219,0.118777565658092,0.255759358406067,0.966740489006042,0.644111454486847,0.184731274843216,1.36238896846771,14.9738521575928,1.95770442485809,7.14870452880859,38.7417907714844,43.5310859680176,4.48881244659424,14921.7783203125
1,14,41.4782791137695,130,528.339782714844,478.070251464844,3762.72119140625,432.997131347656,2480.41650390625,272,-35.5999984741211,949.997131347656,41.9000015258789,142,453.217224121094,13.6489601135254,8.80000019073486,-3.79999995231628,294.9326171875,23.7000007629395,182.422225952148,31,178.9326171875,31.9297561645508,51,80.2779922485352,21.7067394256592,-3.40000009536743,27.5,1015.24957275391,0.0432231910526752,-0.768038809299469,0.640403270721436,0.728035569190979,0.177271902561188,1.37396395206451,16.353141784668,1.77299082279205,7.1771183013916,38.4757080078125,41.9157752990723,4.48162508010864,14918.2060546875
1,15,41.5935821533203,130,530.548461914062,478.869903564453,3761.97119140625,436.365417480469,2485.3935546875,272,-35.6403160095215,951.820373535156,41.9740409851074,142,452.335540771484,13.687050819397,8.80000019073486,-3.79999995231628,294.467346191406,23.7337265014648,182,31,178.662734985352,31,50.6627388000488,80.5678558349609,21.7936401367188,-3.40658974647522,27.5337257385254,1001.24786376953,0.0719606876373291,-0.201830998063087,-0.979420363903046,0.765194118022919,0.180885225534439,1.36001300811768,18.4408416748047,1.90976583957672,7.29321336746216,35.0031051635742,43.3233985900879,4.47385406494141,14940.6201171875
1,16,41.5632247924805,130,529.466430664062,478.26318359375,3763.25610351562,433.037628173828,2480.30786132812,272,-35.5999984741211,950.037658691406,41.9000015258789,142,452.367767333984,13.6533374786377,8.80000019073486,-3.79999995231628,294.699188232422,23.7000007629395,182.232559204102,31,178.699188232422,31.7368297576904,51,80.3669891357422,21.7300815582275,-3.40000009536743,27.5,1051.00439453125,0.0960839167237282,0.587732553482056,0.809055268764496,0.636374890804291,0.179662019014359,1.36302828788757,16.4611377716064,1.77387022972107,7.23067760467529,37.4202690124512,43.2807312011719,4.48118734359741,14924.1298828125
1,17,41.5210380554199,130,528.703674316406,478.210144042969,3763.26049804688,432.913238525391,2480.07299804688,272,-35.5999984741211,949.913208007812,41.9000015258789,142,452.789642333984,13.6369924545288,8.80000019073486,-3.79999995231628,294.876617431641,23.7000007629395,182.246536254883,31,178.876617431641,31.7898502349854,51,80.3123626708984,21.7123394012451,-3.40000009536743,27.5,1037.99963378906,0.106683373451233,-0.443455785512924,0.896296262741089,0.712323486804962,0.17941877245903,1.37005484104156,15.8831586837769,1.84435164928436,7.19238710403442,38.9259490966797,42.2690658569336,4.48031234741211,14919.2919921875
1,18,41.5600891113281,130,529.808288574219,477.591888427734,3761.18383789062,433.680480957031,2481.86840820312,272,-35.5779685974121,950.239868164062,41.9000015258789,142.220306396484,452.619415283203,13.7220296859741,8.80000019073486,-3.79999995231628,294.539794921875,23.7000007629395,182.539810180664,31,178.539810180664,32,51,80.3840789794922,21.7460193634033,-3.40000009536743,27.5,1051.50256347656,0.0848318636417389,0.215201959013939,0.976569592952728,0.666552245616913,0.181926190853119,1.35993552207947,16.0222988128662,1.80531477928162,7.22125005722046,36.9860763549805,44.0352249145508,4.49756240844727,14921.0712890625
1,19,41.5514450073242,130,529.472778320312,478.184204101562,3762.91650390625,433.137908935547,2480.58984375,272,-35.5999984741211,950.137939453125,41.9000015258789,142,452.485565185547,13.6636190414429,8.80000019073486,-3.79999995231628,294.677856445312,23.7000007629395,182.314056396484,31,178.677856445312,31.8157806396484,51,80.365234375,21.732213973999,-3.40000009536743,27.5,1047.75317382812,0.162884309887886,0.224822446703911,0.974399745464325,0.621415555477142,0.183605924248695,1.35748374462128,15.9567527770996,1.728147149086,7.25595998764038,36.0361366271973,45.1358413696289,4.48393726348877,14923.79296875
1,20,41.4911499023438,130,528.454711914062,477.558135986328,3761.1162109375,433.544311523438,2481.62548828125,272,-35.5639266967773,949.822875976562,41.9000015258789,142.360733032227,453.449249267578,13.7360734939575,8.80000019073486,-3.79999995231628,294.81640625,23.7000007629395,182.81640625,31,178.81640625,32,51,80.2734298706055,21.7183589935303,-3.40000009536743,27.5,1034.2509765625,0.0837549045681953,0.100766845047474,0.994910061359406,0.674358606338501,0.182543814182281,1.35974550247192,15.4625196456909,1.79386425018311,7.21813821792603,37.8457794189453,43.8298568725586,4.49593734741211,14917.380859375
1,21,41.5514450073242,130,529.472778320312,478.184204101562,3762.91650390625,433.137908935547,2480.58984375,272,-35.5999984741211,950.137939453125,41.9000015258789,142,452.485565185547,13.6636190414429,8.80000019073486,-3.79999995231628,294.677856445312,23.7000007629395,182.314056396484,31,178.677856445312,31.8157806396484,51,80.365234375,21.732213973999,-3.40000009536743,27.5,1047.75317382812,0.162884309887886,0.224822446703911,0.974399745464325,0.621415555477142,0.183605924248695,1.35748374462128,15.9567527770996,1.728147149086,7.25595998764038,36.0361366271973,45.1358413696289,4.48393726348877,14923.79296875
1,22,41.5042419433594,130,528.274536132812,478.138122558594,3763.21630859375,432.89599609375,2479.95581054688,272,-35.5999984741211,949.89599609375,41.9000015258789,142,452.957580566406,13.6198034286499,8.80000019073486,-3.79999995231628,294.965881347656,23.7000007629395,182.163925170898,31,178.965896606445,31.8618774414062,51,80.2938385009766,21.7034111022949,-3.40000009536743,27.5,1037.74963378906,0.0783766657114029,-0.609051942825317,0.793130338191986,0.726095914840698,0.179537773132324,1.37546503543854,15.8808259963989,1.7059223651886,7.24084758758545,39.0476303100586,42.0603332519531,4.47579145431519,14917.03125
